t	ID	z	bvs	hunting	bvh	C	s	ARS	age	p1	p2	phi
 1 	 3 	 12.3472 	 0.4279962 	 0 	 0 	 192 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 4 	 6.829946 	 0.4442061 	 0 	 0 	 47 	 F 	 5 	 1 	 NA 	 NA 	 1
 1 	 5 	 13.19246 	 0.435806 	 0 	 0 	 107 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 9 	 17.52801 	 0.3921157 	 0 	 0 	 211 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 10 	 14.1914 	 0.5360144 	 0 	 0 	 216 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 14 	 13.0962 	 0.1137388 	 0 	 0 	 251 	 F 	 0 	 1 	 NA 	 NA 	 1
 1 	 20 	 12.27636 	 0.3422881 	 0 	 0 	 85 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 21 	 10.83298 	 -0.1419841 	 0 	 0 	 66 	 F 	 0 	 1 	 NA 	 NA 	 1
 1 	 23 	 13.72384 	 0.4158297 	 0 	 0 	 254 	 F 	 0 	 1 	 NA 	 NA 	 1
 1 	 25 	 10.93308 	 0.5247088 	 0 	 0 	 236 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 31 	 10.26763 	 0.1654232 	 0 	 0 	 281 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 34 	 11.79426 	 0.3386769 	 0 	 0 	 38 	 F 	 0 	 1 	 NA 	 NA 	 1
 1 	 38 	 14.08098 	 0.5033035 	 0 	 0 	 89 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 39 	 10.95075 	 -0.2460733 	 0 	 0 	 170 	 F 	 0 	 1 	 NA 	 NA 	 1
 1 	 41 	 9.717296 	 -0.442255 	 0 	 0 	 49 	 F 	 0 	 1 	 NA 	 NA 	 1
 1 	 42 	 13.12238 	 0.2253389 	 0 	 0 	 285 	 F 	 6 	 1 	 NA 	 NA 	 1
 1 	 43 	 13.62835 	 0.3231008 	 0 	 0 	 242 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 44 	 11.53258 	 -0.3762522 	 0 	 0 	 204 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 55 	 12.44472 	 0.4180861 	 0 	 0 	 154 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 57 	 17.04054 	 0.2615512 	 0 	 0 	 123 	 F 	 0 	 1 	 NA 	 NA 	 1
 1 	 59 	 10.79285 	 -0.4076502 	 0 	 0 	 65 	 F 	 7 	 1 	 NA 	 NA 	 1
 1 	 60 	 11.22316 	 -0.4237639 	 0 	 0 	 246 	 F 	 0 	 1 	 NA 	 NA 	 1
 1 	 61 	 11.08984 	 0.01956713 	 0 	 0 	 186 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 62 	 15.9604 	 -0.1233202 	 0 	 0 	 242 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 65 	 10.52059 	 0.334285 	 0 	 0 	 164 	 F 	 3 	 1 	 NA 	 NA 	 1
 1 	 66 	 16.75096 	 -0.3287788 	 0 	 0 	 151 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 67 	 14.52899 	 -0.141529 	 0 	 0 	 226 	 F 	 0 	 1 	 NA 	 NA 	 1
 1 	 69 	 15.2715 	 0.2499433 	 0 	 0 	 42 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 72 	 13.99571 	 -0.09117721 	 0 	 0 	 274 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 73 	 12.65147 	 0.05094819 	 0 	 0 	 282 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 74 	 9.745979 	 -0.1929096 	 0 	 0 	 157 	 F 	 3 	 1 	 NA 	 NA 	 1
 1 	 79 	 10.25993 	 0.3489788 	 0 	 0 	 279 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 84 	 14.9437 	 0.1177772 	 0 	 0 	 247 	 F 	 10 	 1 	 NA 	 NA 	 1
 1 	 85 	 15.42198 	 -0.2493022 	 0 	 0 	 138 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 87 	 10.60436 	 0.1738622 	 0 	 0 	 247 	 F 	 0 	 1 	 NA 	 NA 	 1
 1 	 88 	 10.51806 	 0.8390786 	 0 	 0 	 197 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 89 	 11.82138 	 0.6421001 	 0 	 0 	 179 	 F 	 0 	 1 	 NA 	 NA 	 1
 1 	 90 	 14.59253 	 0.1179231 	 0 	 0 	 86 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 92 	 11.3754 	 0.7255841 	 0 	 0 	 82 	 F 	 8 	 1 	 NA 	 NA 	 1
 1 	 94 	 11.36558 	 0.05706959 	 0 	 0 	 155 	 F 	 4 	 1 	 NA 	 NA 	 1
 1 	 97 	 16.3876 	 -0.1337779 	 0 	 0 	 102 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 98 	 15.4013 	 0.303645 	 0 	 0 	 106 	 M 	 0 	 1 	 NA 	 NA 	 1
 1 	 101 	 10.95351 	 0.7076828 	 0 	 0 	 0 	 M 	 0 	 0 	 4 	 25 	 1
 1 	 102 	 10.99344 	 0.6583399 	 0 	 0 	 0 	 M 	 0 	 0 	 4 	 25 	 1
 1 	 103 	 9.554251 	 0.8914836 	 0 	 0 	 0 	 M 	 0 	 0 	 4 	 25 	 1
 1 	 104 	 9.849636 	 0.7199629 	 0 	 0 	 0 	 M 	 0 	 0 	 4 	 25 	 1
 1 	 105 	 11.99276 	 0.7590032 	 0 	 0 	 0 	 M 	 0 	 0 	 4 	 25 	 1
 1 	 106 	 11.29871 	 0.4354246 	 0 	 0 	 0 	 F 	 0 	 0 	 42 	 97 	 1
 1 	 107 	 12.61988 	 -0.0543216 	 0 	 0 	 0 	 M 	 0 	 0 	 42 	 97 	 1
 1 	 108 	 9.664893 	 -0.3609475 	 0 	 0 	 0 	 F 	 0 	 0 	 42 	 97 	 1
 1 	 109 	 12.15368 	 -0.1730533 	 0 	 0 	 0 	 F 	 0 	 0 	 42 	 97 	 1
 1 	 110 	 10.25286 	 -0.2536974 	 0 	 0 	 0 	 M 	 0 	 0 	 42 	 97 	 1
 1 	 111 	 12.09524 	 -0.3517473 	 0 	 0 	 0 	 F 	 0 	 0 	 42 	 97 	 1
 1 	 112 	 9.734571 	 -0.4317106 	 0 	 0 	 0 	 F 	 0 	 0 	 59 	 98 	 1
 1 	 113 	 11.3145 	 -0.4663494 	 0 	 0 	 0 	 F 	 0 	 0 	 59 	 98 	 1
 1 	 114 	 10.04249 	 -0.4393271 	 0 	 0 	 0 	 F 	 0 	 0 	 59 	 98 	 1
 1 	 115 	 10.25683 	 -0.2168057 	 0 	 0 	 0 	 F 	 0 	 0 	 59 	 98 	 1
 1 	 116 	 12.24125 	 -0.00686042 	 0 	 0 	 0 	 M 	 0 	 0 	 59 	 98 	 1
 1 	 117 	 10.51106 	 0.1723412 	 0 	 0 	 0 	 M 	 0 	 0 	 59 	 98 	 1
 1 	 118 	 10.25619 	 -0.5434683 	 0 	 0 	 0 	 F 	 0 	 0 	 59 	 98 	 1
 1 	 119 	 10.65732 	 -0.2255869 	 0 	 0 	 0 	 M 	 0 	 0 	 65 	 90 	 1
 1 	 120 	 12.33176 	 0.1622524 	 0 	 0 	 0 	 F 	 0 	 0 	 65 	 90 	 1
 1 	 121 	 10.51689 	 -0.05577839 	 0 	 0 	 0 	 M 	 0 	 0 	 65 	 90 	 1
 1 	 122 	 13.63149 	 0.9423693 	 0 	 0 	 0 	 M 	 0 	 0 	 74 	 88 	 1
 1 	 123 	 10.74152 	 1.029015 	 0 	 0 	 0 	 M 	 0 	 0 	 74 	 88 	 1
 1 	 124 	 11.74 	 0.6573018 	 0 	 0 	 0 	 M 	 0 	 0 	 74 	 88 	 1
 1 	 125 	 13.13488 	 0.8776055 	 0 	 0 	 0 	 M 	 0 	 0 	 84 	 43 	 1
 1 	 126 	 12.60166 	 -0.09972557 	 0 	 0 	 0 	 F 	 0 	 0 	 84 	 43 	 1
 1 	 127 	 9.08559 	 -0.05351573 	 0 	 0 	 0 	 M 	 0 	 0 	 84 	 43 	 1
 1 	 128 	 11.47591 	 0.06518048 	 0 	 0 	 0 	 F 	 0 	 0 	 84 	 43 	 1
 1 	 129 	 11.46707 	 0.6470819 	 0 	 0 	 0 	 F 	 0 	 0 	 84 	 43 	 1
 1 	 130 	 13.55294 	 0.3045211 	 0 	 0 	 0 	 M 	 0 	 0 	 84 	 43 	 1
 1 	 131 	 11.19584 	 0.02351559 	 0 	 0 	 0 	 M 	 0 	 0 	 84 	 43 	 1
 1 	 132 	 11.30778 	 -0.1754359 	 0 	 0 	 0 	 M 	 0 	 0 	 84 	 43 	 1
 1 	 133 	 11.64988 	 -0.03345962 	 0 	 0 	 0 	 F 	 0 	 0 	 84 	 43 	 1
 1 	 134 	 13.22505 	 0.1792605 	 0 	 0 	 0 	 F 	 0 	 0 	 84 	 43 	 1
 1 	 135 	 11.5702 	 0.7361421 	 0 	 0 	 0 	 M 	 0 	 0 	 92 	 3 	 1
 1 	 136 	 12.04281 	 0.6910545 	 0 	 0 	 0 	 F 	 0 	 0 	 92 	 3 	 1
 1 	 137 	 11.72335 	 0.3744923 	 0 	 0 	 0 	 M 	 0 	 0 	 92 	 3 	 1
 1 	 138 	 10.97184 	 0.1609304 	 0 	 0 	 0 	 F 	 0 	 0 	 92 	 3 	 1
 1 	 139 	 12.49548 	 0.5244189 	 0 	 0 	 0 	 M 	 0 	 0 	 92 	 3 	 1
 1 	 140 	 11.00255 	 0.5056357 	 0 	 0 	 0 	 M 	 0 	 0 	 92 	 3 	 1
 1 	 141 	 11.47718 	 0.2865845 	 0 	 0 	 0 	 F 	 0 	 0 	 92 	 3 	 1
 1 	 142 	 11.53549 	 0.8992334 	 0 	 0 	 0 	 M 	 0 	 0 	 92 	 3 	 1
 1 	 143 	 12.56478 	 0.2544294 	 0 	 0 	 0 	 F 	 0 	 0 	 94 	 98 	 1
 1 	 144 	 10.97167 	 -0.06163671 	 0 	 0 	 0 	 M 	 0 	 0 	 94 	 98 	 1
 1 	 145 	 10.86245 	 0.2699969 	 0 	 0 	 0 	 M 	 0 	 0 	 94 	 98 	 1
 1 	 146 	 11.33132 	 -0.008134466 	 0 	 0 	 0 	 F 	 0 	 0 	 94 	 98 	 1
 1 	 1 	 9.532682 	 0.3271733 	 0 	 0 	 218 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 2 	 10.90497 	 -0.2041658 	 0 	 0 	 47 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 6 	 9.250316 	 0.120617 	 0 	 0 	 144 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 7 	 10.28061 	 -0.6762945 	 0 	 0 	 46 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 8 	 11.48912 	 0.4016481 	 0 	 0 	 189 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 11 	 9.225755 	 0.02443667 	 0 	 0 	 249 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 12 	 10.83642 	 -0.1154133 	 0 	 0 	 160 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 13 	 10.87838 	 0.1734244 	 0 	 0 	 23 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 15 	 8.805249 	 -0.2461646 	 0 	 0 	 164 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 16 	 8.058397 	 -0.3009651 	 0 	 0 	 11 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 17 	 10.88467 	 0.9101586 	 0 	 0 	 33 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 18 	 10.03296 	 0.2694994 	 0 	 0 	 282 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 19 	 8.934729 	 -0.08163848 	 0 	 0 	 262 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 22 	 11.44876 	 0.6637526 	 0 	 0 	 277 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 24 	 11.68223 	 0.4671033 	 0 	 0 	 115 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 26 	 11.48073 	 0.4277517 	 0 	 0 	 136 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 27 	 12.06131 	 0.4787495 	 0 	 0 	 29 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 28 	 8.20743 	 -0.1882917 	 0 	 0 	 11 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 29 	 11.6755 	 0.6199369 	 0 	 0 	 122 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 30 	 9.279082 	 0.4828739 	 0 	 0 	 9 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 32 	 9.653805 	 0.2248189 	 0 	 0 	 55 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 33 	 8.706695 	 0.2590811 	 0 	 0 	 131 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 35 	 10.73566 	 0.4882022 	 0 	 0 	 31 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 36 	 12.15692 	 0.4665663 	 0 	 0 	 167 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 37 	 9.202632 	 -0.231344 	 0 	 0 	 181 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 40 	 9.99653 	 -0.5489201 	 0 	 0 	 12 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 45 	 10.51934 	 -0.6574715 	 0 	 0 	 21 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 46 	 11.64851 	 0.1338346 	 0 	 0 	 258 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 47 	 9.725593 	 0.3446599 	 0 	 0 	 97 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 48 	 7.692052 	 -0.4384072 	 0 	 0 	 119 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 49 	 11.06613 	 -0.06734289 	 0 	 0 	 271 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 50 	 10.27246 	 -0.1359093 	 0 	 0 	 12 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 51 	 10.25813 	 0.5283017 	 0 	 0 	 153 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 52 	 10.39555 	 0.3433117 	 0 	 0 	 114 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 53 	 10.01456 	 0.4970189 	 0 	 0 	 102 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 54 	 7.521016 	 -0.4291119 	 0 	 0 	 76 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 56 	 11.52269 	 0.1111803 	 0 	 0 	 135 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 58 	 7.768392 	 -0.3994965 	 0 	 0 	 142 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 63 	 10.79387 	 0.6974728 	 0 	 0 	 260 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 64 	 10.0904 	 -0.1477843 	 0 	 0 	 6 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 68 	 10.33246 	 0.007807359 	 0 	 0 	 15 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 70 	 12.27772 	 0.08109094 	 0 	 0 	 27 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 71 	 9.967458 	 0.3028 	 0 	 0 	 19 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 75 	 10.49432 	 -0.2478764 	 0 	 0 	 25 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 76 	 8.373994 	 -0.3355678 	 0 	 0 	 15 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 77 	 11.36716 	 -0.3130095 	 0 	 0 	 215 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 78 	 8.458479 	 -0.2949258 	 0 	 0 	 87 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 80 	 9.667051 	 -0.3694499 	 0 	 0 	 275 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 81 	 7.121095 	 0.07849135 	 0 	 0 	 18 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 82 	 9.190916 	 -0.2930263 	 0 	 0 	 112 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 83 	 12.15411 	 -0.005583157 	 0 	 0 	 43 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 86 	 13.4304 	 0.7483104 	 0 	 0 	 197 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 91 	 8.883828 	 0.1403882 	 0 	 0 	 146 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 93 	 11.15907 	 0.1042204 	 0 	 0 	 38 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 95 	 10.25218 	 0.1465477 	 0 	 0 	 179 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 96 	 12.22171 	 0.8864802 	 0 	 0 	 3 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 99 	 9.88091 	 0.5463671 	 0 	 0 	 41 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 100 	 8.38271 	 -0.05326073 	 0 	 0 	 48 	 F 	 0 	 0 	 NA 	 NA 	 0
 2 	 5 	 16.20599 	 0.435806 	 0 	 0 	 203 	 M 	 0 	 2 	 NA 	 NA 	 1
 2 	 9 	 19.7759 	 0.3921157 	 0 	 0 	 202 	 M 	 0 	 2 	 NA 	 NA 	 1
 2 	 14 	 15.15922 	 0.1137388 	 0 	 0 	 259 	 F 	 8 	 2 	 NA 	 NA 	 1
 2 	 21 	 13.0211 	 -0.1419841 	 0 	 0 	 101 	 F 	 6 	 2 	 NA 	 NA 	 1
 2 	 23 	 15.79174 	 0.4158297 	 0 	 0 	 69 	 F 	 9 	 2 	 NA 	 NA 	 1
 2 	 34 	 13.05562 	 0.3386769 	 0 	 0 	 151 	 F 	 5 	 2 	 NA 	 NA 	 1
 2 	 38 	 15.88277 	 0.5033035 	 0 	 0 	 83 	 M 	 0 	 2 	 NA 	 NA 	 1
 2 	 41 	 12.10903 	 -0.442255 	 0 	 0 	 136 	 F 	 9 	 2 	 NA 	 NA 	 1
 2 	 55 	 15.35643 	 0.4180861 	 0 	 0 	 139 	 M 	 0 	 2 	 NA 	 NA 	 1
 2 	 60 	 13.95754 	 -0.4237639 	 0 	 0 	 257 	 F 	 5 	 2 	 NA 	 NA 	 1
 2 	 67 	 16.96551 	 -0.141529 	 0 	 0 	 93 	 F 	 7 	 2 	 NA 	 NA 	 1
 2 	 72 	 17.11682 	 -0.09117721 	 0 	 0 	 106 	 M 	 0 	 2 	 NA 	 NA 	 1
 2 	 73 	 15.75912 	 0.05094819 	 0 	 0 	 156 	 M 	 0 	 2 	 NA 	 NA 	 1
