t	ID	z	bvs	hunting	bvh	C	s	ARS	age	p1	p2	phi
 1 	 64 	 10.58274 	 0.5827372 	 0.273664 	 0.01154915 	 0 	 M 	 0 	 0 	 25 	 9 	 1
 1 	 65 	 9.906168 	 -0.09383234 	 0.06523454 	 -0.2970786 	 0 	 M 	 0 	 0 	 25 	 9 	 1
 1 	 66 	 10.82962 	 0.829616 	 0.787697 	 0.2242803 	 0 	 F 	 0 	 0 	 25 	 9 	 1
 1 	 67 	 9.735463 	 -0.2645374 	 0.08621184 	 0.3192476 	 0 	 F 	 0 	 0 	 25 	 9 	 1
 1 	 68 	 10.47237 	 0.472366 	 -0.3898296 	 -0.05395023 	 0 	 F 	 0 	 0 	 25 	 9 	 1
 1 	 69 	 9.626491 	 -0.3735089 	 0.1539939 	 0.198055 	 0 	 M 	 0 	 0 	 25 	 9 	 1
 1 	 70 	 10.22853 	 0.2285308 	 -0.4742481 	 0.01491335 	 0 	 M 	 0 	 0 	 25 	 9 	 1
 1 	 71 	 10.74526 	 0.7452604 	 0.06068922 	 0.08825532 	 0 	 M 	 0 	 0 	 25 	 9 	 1
 1 	 72 	 11.10805 	 1.108054 	 1.718225 	 0.3927639 	 0 	 M 	 0 	 0 	 29 	 28 	 1
 1 	 1 	 10.46273 	 0.4627292 	 -0.07734825 	 0.549297 	 18 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 2 	 9.876135 	 -0.1238655 	 0.7021797 	 0.3842025 	 315 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 4 	 9.328557 	 -0.6714428 	 0.8943113 	 0.4701715 	 396 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 5 	 10.71559 	 0.7155914 	 -0.1660471 	 0.3458529 	 50 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 10 	 9.985736 	 -0.01426389 	 -0.03977972 	 0.2559107 	 4 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 13 	 10.48257 	 0.4825653 	 -0.04610312 	 0.04442592 	 5 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 14 	 10.29389 	 0.2938929 	 -0.9539761 	 -0.1472571 	 436 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 15 	 11.10384 	 1.103842 	 -0.01041498 	 -0.06349494 	 3 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 17 	 9.576672 	 -0.4233285 	 0.2546509 	 0.1467812 	 125 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 18 	 9.884504 	 -0.1154961 	 -0.2551458 	 -0.02504892 	 89 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 19 	 9.838867 	 -0.1611325 	 -0.2573938 	 0.2827967 	 100 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 21 	 9.438182 	 -0.5618184 	 0.1728771 	 0.8212641 	 83 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 22 	 9.420596 	 -0.5794042 	 0.5061647 	 -0.007162983 	 264 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 24 	 9.283494 	 -0.7165058 	 -0.392986 	 -0.5540692 	 153 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 26 	 9.28131 	 -0.7186897 	 -0.6833112 	 -0.114962 	 295 	 F 	 0 	 0 	 NA 	 NA 	 0
 1 	 27 	 9.933846 	 -0.06615399 	 -0.8307958 	 -0.002316423 	 347 	 M 	 0 	 0 	 NA 	 NA 	 0
 1 	 30 	 9.431861 	 -0.5681388 	 0.7537855 	 0.4705418 	 340 	 F 	 0 	 0 	 NA 	 NA 	 0
 2 	 3 	 12.11508 	 0.5590282 	 0.1524184 	 0.3494821 	 33 	 F 	 6 	 2 	 NA 	 NA 	 1
 2 	 7 	 10.40442 	 0.1509121 	 0.3187286 	 -0.275806 	 66 	 F 	 3 	 2 	 NA 	 NA 	 1
 2 	 8 	 11.39156 	 0.655414 	 0.6903159 	 0.1339456 	 145 	 F 	 6 	 2 	 NA 	 NA 	 1
 2 	 9 	 10.79035 	 0.0434728 	 0.4275213 	 0.2994332 	 95 	 M 	 0 	 2 	 NA 	 NA 	 1
 2 	 12 	 11.10752 	 0.3072865 	 -0.7078446 	 -0.3037373 	 155 	 M 	 0 	 2 	 NA 	 NA 	 1
 2 	 16 	 11.21185 	 0.3172305 	 1.151767 	 0.2099946 	 263 	 F 	 8 	 2 	 NA 	 NA 	 1
